"frame","dstport","srcport","destIP","srcIP","timestamp","seqNo","ackNo","isSyn","isAck","isFin","isTLS","length","fromClient","fromServer","windowSize"
"117","443","55121","198.199.94.9","172.24.21.152","3360","338019198","2601986464","false","true","false","false","20","true","false","16487"
"119","55121","443","172.24.21.152","198.199.94.9","3668","2601986464","338019198","false","true","false","false","20","false","true","62"
"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"5","443","55122","198.199.94.9","172.24.21.152","1","1478344255","0","true","false","false","false","32","true","false","8192"
"16","55122","443","172.24.21.152","198.199.94.9","117","4281022065","1478344256","true","true","false","false","32","false","true","14600"
"17","443","55122","198.199.94.9","172.24.21.152","117","1478344256","4281022066","false","true","false","false","20","true","false","16560"
"18","443","55122","198.199.94.9","172.24.21.152","117","1478344256","4281022066","false","true","false","true","20","true","false","16560"
"40","55122","443","172.24.21.152","198.199.94.9","223","4281022066","1478344437","false","true","false","false","20","false","true","62"
"50","55122","443","172.24.21.152","198.199.94.9","262","4281022066","1478344437","false","true","false","true","20","false","true","62"
"51","55122","443","172.24.21.152","198.199.94.9","262","4281023446","1478344437","false","true","false","false","20","false","true","62"
"52","443","55122","198.199.94.9","172.24.21.152","262","1478344437","4281024826","false","true","false","false","20","true","false","16560"
"53","55122","443","172.24.21.152","198.199.94.9","262","4281024826","1478344437","false","true","false","false","20","false","true","62"
"54","55122","443","172.24.21.152","198.199.94.9","262","4281026206","1478344437","false","true","false","false","20","false","true","62"
"55","443","55122","198.199.94.9","172.24.21.152","262","1478344437","4281027325","false","true","false","false","20","true","false","16560"
"56","443","55122","198.199.94.9","172.24.21.152","269","1478344437","4281027325","false","true","false","true","20","true","false","16560"
"69","55122","443","172.24.21.152","198.199.94.9","385","4281027325","1478344563","false","true","false","true","20","false","true","62"
"82","443","55122","198.199.94.9","172.24.21.152","589","1478344563","4281027583","false","true","false","false","20","true","false","16495"
"101","55122","443","172.24.21.152","198.199.94.9","3194","4281027583","1478344563","false","true","false","false","20","false","true","62"
"102","55122","443","172.24.21.152","198.199.94.9","3194","4281027614","1478344563","false","true","true","false","20","false","true","62"
"103","443","55122","198.199.94.9","172.24.21.152","3194","1478344563","4281027615","false","true","false","false","20","true","false","16487"
"107","443","55122","198.199.94.9","172.24.21.152","3195","1478344563","4281027615","false","true","true","false","20","true","false","16487"
"109","55122","443","172.24.21.152","198.199.94.9","3279","4281027615","1478344564","false","true","false","false","20","false","true","62"
"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"6","443","55123","198.199.94.9","172.24.21.152","1","3965580467","0","true","false","false","false","32","true","false","8192"
"19","55123","443","172.24.21.152","198.199.94.9","167","2431206085","3965580468","true","true","false","false","32","false","true","14600"
"20","443","55123","198.199.94.9","172.24.21.152","167","3965580468","2431206086","false","true","false","false","20","true","false","16560"
"21","443","55123","198.199.94.9","172.24.21.152","167","3965580468","2431206086","false","true","false","true","20","true","false","16560"
"58","55123","443","172.24.21.152","198.199.94.9","325","2431206086","3965580649","false","true","false","false","20","false","true","62"
"61","55123","443","172.24.21.152","198.199.94.9","335","2431206086","3965580649","false","true","false","true","20","false","true","62"
"62","55123","443","172.24.21.152","198.199.94.9","335","2431207466","3965580649","false","true","false","false","20","false","true","62"
"63","443","55123","198.199.94.9","172.24.21.152","335","3965580649","2431208846","false","true","false","false","20","true","false","16560"
"64","55123","443","172.24.21.152","198.199.94.9","335","2431208846","3965580649","false","true","false","false","20","false","true","62"
"65","55123","443","172.24.21.152","198.199.94.9","335","2431210226","3965580649","false","true","false","false","20","false","true","62"
"66","443","55123","198.199.94.9","172.24.21.152","335","3965580649","2431211345","false","true","false","false","20","true","false","16560"
"68","443","55123","198.199.94.9","172.24.21.152","341","3965580649","2431211345","false","true","false","true","20","true","false","16560"
"78","55123","443","172.24.21.152","198.199.94.9","502","2431211345","3965580775","false","true","false","true","20","false","true","62"
"88","443","55123","198.199.94.9","172.24.21.152","707","3965580775","2431211603","false","true","false","false","20","true","false","16495"
"110","55123","443","172.24.21.152","198.199.94.9","3329","2431211603","3965580775","false","true","false","false","20","false","true","62"
"111","55123","443","172.24.21.152","198.199.94.9","3329","2431211634","3965580775","false","true","true","false","20","false","true","62"
"112","443","55123","198.199.94.9","172.24.21.152","3330","3965580775","2431211635","false","true","false","false","20","true","false","16487"
"113","443","55123","198.199.94.9","172.24.21.152","3330","3965580775","2431211635","false","true","true","false","20","true","false","16487"
"118","55123","443","172.24.21.152","198.199.94.9","3530","2431211635","3965580776","false","true","false","false","20","false","true","62"
"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
