"frame","dstport","srcport","destIP","srcIP","timestamp","seqNo","ackNo","isSyn","isAck","isFin","isTLS","length","fromClient","fromServer","windowSize"
"603","443","51766","172.217.5.5","172.24.21.152","21644","95368371","2876474031","false","true","false","false","20","true","false","30360"
"604","51766","443","172.24.21.152","172.217.5.5","21644","2876474031","95368371","false","true","false","false","20","false","true","690"
"605","51766","443","172.24.21.152","172.217.5.5","21644","2876474235","95368371","false","true","false","false","20","false","true","690"
"606","443","51766","172.217.5.5","172.24.21.152","21644","95368371","2876474281","false","true","false","false","20","true","false","30297"
"607","51766","443","172.24.21.152","172.217.5.5","21645","2876474281","95368371","false","true","false","false","20","false","true","690"
"608","51766","443","172.24.21.152","172.217.5.5","21647","2876475661","95368371","false","true","false","false","20","false","true","690"
"609","443","51766","172.217.5.5","172.24.21.152","21647","95368371","2876477041","false","true","false","false","20","true","false","29607"
"610","51766","443","172.24.21.152","172.217.5.5","21650","2876477041","95368371","false","true","false","false","20","false","true","690"
"611","51766","443","172.24.21.152","172.217.5.5","21653","2876478421","95368371","false","true","false","false","20","false","true","690"
"612","443","51766","172.217.5.5","172.24.21.152","21653","95368371","2876479801","false","true","false","false","20","true","false","28917"
"613","51766","443","172.24.21.152","172.217.5.5","21656","2876479801","95368371","false","true","false","false","20","false","true","690"
"614","51766","443","172.24.21.152","172.217.5.5","21656","2876481181","95368371","false","true","false","false","20","false","true","690"
"615","443","51766","172.217.5.5","172.24.21.152","21656","95368371","2876482561","false","true","false","false","20","true","false","28227"
"616","51766","443","172.24.21.152","172.217.5.5","21659","2876482561","95368371","false","true","false","false","20","false","true","690"
"617","51766","443","172.24.21.152","172.217.5.5","21662","2876483941","95368371","false","true","false","false","20","false","true","690"
"618","443","51766","172.217.5.5","172.24.21.152","21662","95368371","2876485321","false","true","false","false","20","true","false","27537"
"619","51766","443","172.24.21.152","172.217.5.5","21662","2876485321","95368371","false","true","false","false","20","false","true","690"
"620","51766","443","172.24.21.152","172.217.5.5","21665","2876486701","95368371","false","true","false","false","20","false","true","690"
"621","443","51766","172.217.5.5","172.24.21.152","21665","95368371","2876488081","false","true","false","false","20","true","false","27255"
"622","51766","443","172.24.21.152","172.217.5.5","21665","2876488081","95368371","false","true","false","false","20","false","true","690"
"623","51766","443","172.24.21.152","172.217.5.5","21665","2876489461","95368371","false","true","false","false","20","false","true","690"
"624","443","51766","172.217.5.5","172.24.21.152","21665","95368371","2876490841","false","true","false","false","20","true","false","27255"
"625","51766","443","172.24.21.152","172.217.5.5","21667","2876490841","95368371","false","true","false","false","20","false","true","690"
"626","51766","443","172.24.21.152","172.217.5.5","21667","2876492221","95368371","false","true","false","false","20","false","true","690"
"627","443","51766","172.217.5.5","172.24.21.152","21668","95368371","2876493601","false","true","false","false","20","true","false","28635"
"628","51766","443","172.24.21.152","172.217.5.5","21668","2876493601","95368371","false","true","false","false","20","false","true","690"
"629","51766","443","172.24.21.152","172.217.5.5","21675","2876494981","95368371","false","true","false","false","20","false","true","690"
"630","443","51766","172.217.5.5","172.24.21.152","21675","95368371","2876496361","false","true","false","false","20","true","false","29325"
"631","51766","443","172.24.21.152","172.217.5.5","21675","2876496361","95368371","false","true","false","false","20","false","true","690"
"632","51766","443","172.24.21.152","172.217.5.5","21675","2876497741","95368371","false","true","false","false","20","false","true","690"
"633","443","51766","172.217.5.5","172.24.21.152","21675","95368371","2876499121","false","true","false","false","20","true","false","29325"
"634","51766","443","172.24.21.152","172.217.5.5","21678","2876499121","95368371","false","true","false","false","20","false","true","690"
"635","51766","443","172.24.21.152","172.217.5.5","21678","2876500501","95368371","false","true","false","false","20","false","true","690"
"636","443","51766","172.217.5.5","172.24.21.152","21678","95368371","2876501881","false","true","false","false","20","true","false","30360"
"637","51766","443","172.24.21.152","172.217.5.5","21678","2876501881","95368371","false","true","false","true","20","false","true","690"
"638","51766","443","172.24.21.152","172.217.5.5","21680","2876503261","95368371","false","true","false","false","20","false","true","690"
"639","443","51766","172.217.5.5","172.24.21.152","21680","95368371","2876504641","false","true","false","false","20","true","false","31050"
"640","51766","443","172.24.21.152","172.217.5.5","21680","2876504641","95368371","false","true","false","false","20","false","true","690"
"641","51766","443","172.24.21.152","172.217.5.5","21683","2876506021","95368371","false","true","false","false","20","false","true","690"
"642","443","51766","172.217.5.5","172.24.21.152","21684","95368371","2876507401","false","true","false","false","20","true","false","30360"
"643","51766","443","172.24.21.152","172.217.5.5","21689","2876507401","95368371","false","true","false","false","20","false","true","690"
"644","51766","443","172.24.21.152","172.217.5.5","21691","2876508781","95368371","false","true","false","false","20","false","true","690"
"645","443","51766","172.217.5.5","172.24.21.152","21691","95368371","2876510161","false","true","false","false","20","true","false","29670"
"646","51766","443","172.24.21.152","172.217.5.5","21691","2876510161","95368371","false","true","false","false","20","false","true","690"
"647","51766","443","172.24.21.152","172.217.5.5","21694","2876511541","95368371","false","true","false","false","20","false","true","690"
"648","443","51766","172.217.5.5","172.24.21.152","21694","95368371","2876512921","false","true","false","false","20","true","false","28980"
"649","51766","443","172.24.21.152","172.217.5.5","21698","2876512921","95368371","false","true","false","false","20","false","true","690"
"650","51766","443","172.24.21.152","172.217.5.5","21698","2876514301","95368371","false","true","false","false","20","false","true","690"
"651","443","51766","172.217.5.5","172.24.21.152","21698","95368371","2876515681","false","true","false","false","20","true","false","28290"
"652","51766","443","172.24.21.152","172.217.5.5","21701","2876515681","95368371","false","true","false","false","20","false","true","690"
"653","51766","443","172.24.21.152","172.217.5.5","21701","2876517061","95368371","false","true","false","false","20","false","true","690"
"654","443","51766","172.217.5.5","172.24.21.152","21701","95368371","2876518441","false","true","false","false","20","true","false","27600"
"655","51766","443","172.24.21.152","172.217.5.5","21701","2876518441","95368371","false","true","false","false","20","false","true","690"
"656","51766","443","172.24.21.152","172.217.5.5","21704","2876519821","95368371","false","true","false","false","20","false","true","690"
"657","443","51766","172.217.5.5","172.24.21.152","21704","95368371","2876521201","false","true","false","false","20","true","false","26910"
"658","51766","443","172.24.21.152","172.217.5.5","21704","2876521201","95368371","false","true","false","false","20","false","true","690"
"659","51766","443","172.24.21.152","172.217.5.5","21704","2876522581","95368371","false","true","false","false","20","false","true","690"
"660","443","51766","172.217.5.5","172.24.21.152","21704","95368371","2876523961","false","true","false","false","20","true","false","26220"
"661","51766","443","172.24.21.152","172.217.5.5","21707","2876523961","95368371","false","true","false","false","20","false","true","690"
"662","51766","443","172.24.21.152","172.217.5.5","21707","2876525341","95368371","false","true","false","false","20","false","true","690"
"663","443","51766","172.217.5.5","172.24.21.152","21707","95368371","2876526721","false","true","false","false","20","true","false","26910"
"664","51766","443","172.24.21.152","172.217.5.5","21710","2876526721","95368371","false","true","false","false","20","false","true","690"
"665","51766","443","172.24.21.152","172.217.5.5","21710","2876528101","95368371","false","true","false","false","20","false","true","690"
"666","443","51766","172.217.5.5","172.24.21.152","21710","95368371","2876529481","false","true","false","false","20","true","false","26910"
"667","51766","443","172.24.21.152","172.217.5.5","21713","2876529481","95368371","false","true","false","false","20","false","true","690"
"668","51766","443","172.24.21.152","172.217.5.5","21715","2876530861","95368371","false","true","false","false","20","false","true","690"
"669","443","51766","172.217.5.5","172.24.21.152","21715","95368371","2876532241","false","true","false","false","20","true","false","26220"
"670","51766","443","172.24.21.152","172.217.5.5","21715","2876532241","95368371","false","true","false","false","20","false","true","690"
"671","51766","443","172.24.21.152","172.217.5.5","21715","2876533621","95368371","false","true","false","false","20","false","true","690"
"672","443","51766","172.217.5.5","172.24.21.152","21715","95368371","2876535001","false","true","false","false","20","true","false","25875"
"673","51766","443","172.24.21.152","172.217.5.5","21717","2876535001","95368371","false","true","false","false","20","false","true","690"
"674","51766","443","172.24.21.152","172.217.5.5","21717","2876536381","95368371","false","true","false","false","20","false","true","690"
"675","443","51766","172.217.5.5","172.24.21.152","21717","95368371","2876537761","false","true","false","false","20","true","false","25530"
"676","51766","443","172.24.21.152","172.217.5.5","21717","2876537761","95368371","false","true","false","false","20","false","true","690"
"677","51766","443","172.24.21.152","172.217.5.5","21720","2876539141","95368371","false","true","false","false","20","false","true","690"
"678","443","51766","172.217.5.5","172.24.21.152","21720","95368371","2876540310","false","true","false","false","20","true","false","26910"
"680","443","51766","172.217.5.5","172.24.21.152","21765","95368371","2876540310","false","true","false","false","20","true","false","26910"
"681","443","51766","172.217.5.5","172.24.21.152","21765","95369751","2876540310","false","true","false","false","20","true","false","26910"
"684","51766","443","172.24.21.152","172.217.5.5","21771","2876540310","95370325","false","true","false","false","20","false","true","733"
"685","51766","443","172.24.21.152","172.217.5.5","22268","2876540310","95370325","false","true","false","false","20","false","true","733"
"686","51766","443","172.24.21.152","172.217.5.5","22268","2876540818","95370325","false","true","false","false","20","false","true","733"
"687","443","51766","172.217.5.5","172.24.21.152","22268","95370325","2876542198","false","true","false","false","20","true","false","26910"
"688","51766","443","172.24.21.152","172.217.5.5","22268","2876542198","95370325","false","true","false","false","20","false","true","733"
"689","51766","443","172.24.21.152","172.217.5.5","22271","2876543578","95370325","false","true","false","false","20","false","true","733"
"690","443","51766","172.217.5.5","172.24.21.152","22271","95370325","2876544958","false","true","false","false","20","true","false","27255"
"691","51766","443","172.24.21.152","172.217.5.5","22271","2876544958","95370325","false","true","false","false","20","false","true","733"
"692","51766","443","172.24.21.152","172.217.5.5","22271","2876545258","95370325","false","true","false","false","20","false","true","733"
