"frame","dstport","srcport","destIP","srcIP","timestamp","cid","seqNo","isChlo","isRej","SCID"
"526","60026","443","172.24.21.152","172.217.4.196","273357","null","99","false","false","null"
"527","60026","443","172.24.21.152","172.217.4.196","273357","null","101","false","false","null"
"528","443","60026","172.217.4.196","172.24.21.152","273357","A48E615F80225108","50","false","false","null"
"529","443","60026","172.217.4.196","172.24.21.152","273358","A48E615F80225108","51","false","false","null"
"530","60026","443","172.24.21.152","172.217.4.196","273361","null","102","false","false","null"
"531","443","60026","172.217.4.196","172.24.21.152","273361","A48E615F80225108","52","false","false","null"
"532","60026","443","172.24.21.152","172.217.4.196","273364","null","103","false","false","null"
"533","60026","443","172.24.21.152","172.217.4.196","273364","null","104","false","false","null"
"534","60026","443","172.24.21.152","172.217.4.196","273364","null","105","false","false","null"
"535","443","60026","172.217.4.196","172.24.21.152","273364","A48E615F80225108","53","false","false","null"
"536","60026","443","172.24.21.152","172.217.4.196","273367","null","106","false","false","null"
"537","60026","443","172.24.21.152","172.217.4.196","273367","null","107","false","false","null"
"538","60026","443","172.24.21.152","172.217.4.196","273367","null","108","false","false","null"
"539","443","60026","172.217.4.196","172.24.21.152","273367","A48E615F80225108","54","false","false","null"
"540","60026","443","172.24.21.152","172.217.4.196","273370","null","109","false","false","null"
"541","60026","443","172.24.21.152","172.217.4.196","273370","null","110","false","false","null"
"542","443","60026","172.217.4.196","172.24.21.152","273372","A48E615F80225108","55","false","false","null"
"543","60026","443","172.24.21.152","172.217.4.196","273372","null","111","false","false","null"
"544","443","60026","172.217.4.196","172.24.21.152","273372","A48E615F80225108","56","false","false","null"
"545","60026","443","172.24.21.152","172.217.4.196","273375","null","113","false","false","null"
"546","60026","443","172.24.21.152","172.217.4.196","273375","null","112","false","false","null"
"547","60026","443","172.24.21.152","172.217.4.196","273375","null","114","false","false","null"
"548","443","60026","172.217.4.196","172.24.21.152","273375","A48E615F80225108","57","false","false","null"
"549","443","60026","172.217.4.196","172.24.21.152","273376","A48E615F80225108","58","false","false","null"
"550","60026","443","172.24.21.152","172.217.4.196","273378","null","115","false","false","null"
"551","60026","443","172.24.21.152","172.217.4.196","273378","null","116","false","false","null"
"552","60026","443","172.24.21.152","172.217.4.196","273378","null","117","false","false","null"
"553","443","60026","172.217.4.196","172.24.21.152","273378","A48E615F80225108","59","false","false","null"
"554","443","60026","172.217.4.196","172.24.21.152","273378","A48E615F80225108","60","false","false","null"
"555","60026","443","172.24.21.152","172.217.4.196","273383","null","118","false","false","null"
"556","60026","443","172.24.21.152","172.217.4.196","273385","null","119","false","false","null"
"557","60026","443","172.24.21.152","172.217.4.196","273385","null","120","false","false","null"
"558","60026","443","172.24.21.152","172.217.4.196","273385","null","121","false","false","null"
"559","443","60026","172.217.4.196","172.24.21.152","273385","A48E615F80225108","61","false","false","null"
"560","443","60026","172.217.4.196","172.24.21.152","273385","A48E615F80225108","62","false","false","null"
"561","60026","443","172.24.21.152","172.217.4.196","273387","null","122","false","false","null"
"562","443","60026","172.217.4.196","172.24.21.152","273388","A48E615F80225108","63","false","false","null"
"563","60026","443","172.24.21.152","172.217.4.196","273388","null","123","false","false","null"
"564","60026","443","172.24.21.152","172.217.4.196","273390","null","124","false","false","null"
"565","60026","443","172.24.21.152","172.217.4.196","273390","null","125","false","false","null"
"566","60026","443","172.24.21.152","172.217.4.196","273390","null","126","false","false","null"
"567","443","60026","172.217.4.196","172.24.21.152","273390","A48E615F80225108","64","false","false","null"
"568","443","60026","172.217.4.196","172.24.21.152","273390","A48E615F80225108","65","false","false","null"
"569","60026","443","172.24.21.152","172.217.4.196","273393","null","127","false","false","null"
"570","60026","443","172.24.21.152","172.217.4.196","273400","null","128","false","false","null"
"571","443","60026","172.217.4.196","172.24.21.152","273401","A48E615F80225108","66","false","false","null"
"572","60026","443","172.24.21.152","172.217.4.196","273431","null","129","false","false","null"
"573","443","60026","172.217.4.196","172.24.21.152","273489","A48E615F80225108","67","false","false","null"
"574","60026","443","172.24.21.152","172.217.4.196","273510","null","130","false","false","null"
"575","443","60026","172.217.4.196","172.24.21.152","273511","A48E615F80225108","68","false","false","null"
"576","60026","443","172.24.21.152","172.217.4.196","273524","null","131","false","false","null"
"577","60026","443","172.24.21.152","172.217.4.196","273548","null","132","false","false","null"
"578","443","60026","172.217.4.196","172.24.21.152","273573","A48E615F80225108","69","false","false","null"
"579","443","60026","172.217.4.196","172.24.21.152","273661","A48E615F80225108","70","false","false","null"
"580","60026","443","172.24.21.152","172.217.4.196","273671","null","133","false","false","null"
