"frame","dstport","srcport","destIP","srcIP","timestamp","seqNo","ackNo","isSyn","isAck","isFin","isTLS","length","fromClient","fromServer","windowSize"
"685","53165","443","172.24.21.152","172.217.5.5","4092","870076015","1325926345","false","true","false","false","20","false","true","402"
"686","53165","443","172.24.21.152","172.217.5.5","4092","870077395","1325926345","false","true","false","false","20","false","true","402"
"687","443","53165","172.217.5.5","172.24.21.152","4092","1325926345","870078775","false","true","false","false","20","true","false","65205"
"688","53165","443","172.24.21.152","172.217.5.5","4092","870078775","1325926345","false","true","false","false","20","false","true","402"
"689","53165","443","172.24.21.152","172.217.5.5","4103","870080155","1325926345","false","true","false","false","20","false","true","402"
"690","443","53165","172.217.5.5","172.24.21.152","4103","1325926345","870081535","false","true","false","false","20","true","false","65205"
"691","53165","443","172.24.21.152","172.217.5.5","4103","870081535","1325926345","false","true","false","false","20","false","true","402"
"692","53165","443","172.24.21.152","172.217.5.5","4107","870082915","1325926345","false","true","false","false","20","false","true","402"
"693","443","53165","172.217.5.5","172.24.21.152","4107","1325926345","870084295","false","true","false","false","20","true","false","65205"
"694","53165","443","172.24.21.152","172.217.5.5","4107","870084295","1325926345","false","true","false","false","20","false","true","402"
"695","53165","443","172.24.21.152","172.217.5.5","4107","870085675","1325926345","false","true","false","false","20","false","true","402"
"696","443","53165","172.217.5.5","172.24.21.152","4107","1325926345","870087055","false","true","false","false","20","true","false","65205"
"697","53165","443","172.24.21.152","172.217.5.5","4109","870087055","1325926345","false","true","false","false","20","false","true","402"
"698","53165","443","172.24.21.152","172.217.5.5","4109","870088435","1325926345","false","true","false","false","20","false","true","402"
"699","443","53165","172.217.5.5","172.24.21.152","4109","1325926345","870089815","false","true","false","false","20","true","false","65205"
"700","53165","443","172.24.21.152","172.217.5.5","4109","870089815","1325926345","false","true","false","false","20","false","true","402"
"701","53165","443","172.24.21.152","172.217.5.5","4113","870091195","1325926345","false","true","false","false","20","false","true","402"
"702","443","53165","172.217.5.5","172.24.21.152","4113","1325926345","870092575","false","true","false","false","20","true","false","65205"
"703","53165","443","172.24.21.152","172.217.5.5","4113","870092575","1325926345","false","true","false","false","20","false","true","402"
"704","53165","443","172.24.21.152","172.217.5.5","4113","870093955","1325926345","false","true","false","false","20","false","true","402"
"705","443","53165","172.217.5.5","172.24.21.152","4113","1325926345","870095335","false","true","false","false","20","true","false","65205"
"706","53165","443","172.24.21.152","172.217.5.5","4113","870095335","1325926345","false","true","false","false","20","false","true","402"
"707","53165","443","172.24.21.152","172.217.5.5","4113","870096715","1325926345","false","true","false","false","20","false","true","402"
"708","443","53165","172.217.5.5","172.24.21.152","4113","1325926345","870098095","false","true","false","false","20","true","false","65205"
"709","53165","443","172.24.21.152","172.217.5.5","4113","870098095","1325926345","false","true","false","false","20","false","true","402"
"710","53165","443","172.24.21.152","172.217.5.5","4113","870099475","1325926345","false","true","false","false","20","false","true","402"
"711","443","53165","172.217.5.5","172.24.21.152","4113","1325926345","870100855","false","true","false","false","20","true","false","65205"
"712","53165","443","172.24.21.152","172.217.5.5","4113","870100855","1325926345","false","true","false","false","20","false","true","402"
"713","53165","443","172.24.21.152","172.217.5.5","4113","870102235","1325926345","false","true","false","false","20","false","true","402"
"714","443","53165","172.217.5.5","172.24.21.152","4113","1325926345","870103615","false","true","false","false","20","true","false","65205"
"715","53165","443","172.24.21.152","172.217.5.5","4113","870103615","1325926345","false","true","false","false","20","false","true","402"
"716","53165","443","172.24.21.152","172.217.5.5","4228","870104995","1325926345","false","true","false","false","20","false","true","402"
"717","443","53165","172.217.5.5","172.24.21.152","4228","1325926345","870106375","false","true","false","false","20","true","false","65205"
"718","53165","443","172.24.21.152","172.217.5.5","4228","870106375","1325926345","false","true","false","false","20","false","true","402"
"719","53165","443","172.24.21.152","172.217.5.5","4228","870107755","1325926345","false","true","false","false","20","false","true","402"
"720","443","53165","172.217.5.5","172.24.21.152","4228","1325926345","870109135","false","true","false","false","20","true","false","65205"
"721","53165","443","172.24.21.152","172.217.5.5","4228","870109135","1325926345","false","true","false","false","20","false","true","402"
"722","53165","443","172.24.21.152","172.217.5.5","4228","870110515","1325926345","false","true","false","false","20","false","true","402"
