frame,dstport,srcport,destIP,srcIP,timestamp,cid,seqNo,isChlo,isRej,SCID
1,443,60432,216.58.217.164,10.0.2.15,1.46102E+12,6ABFAD539CCAD8A7,1,TRUE,FALSE,null
2,60432,443,10.0.2.15,216.58.217.164,1.46102E+12,6ABFAD539CCAD8A7,1,FALSE,TRUE,274B2F800E1069E197A6691B6B876103
